interval,trigger_observed,predictor_pressure_change,predictor_flow_change_kg_s,shadow_correction_evaluated,proposed_authority,reason,rollback_required,corrected_candidate_committed,untargeted_branch_disagreement,branch_overrides,previous_phase_holds,hysteresis_releases,shadow_iterations,shadow_converged,shadow_line_search_exhausted,shadow_pressure_residual,shadow_flow_residual_kg_s,shadow_mass_closure_kg_s,shadow_energy_ownership_w
1609,False,0.00070725815549121647,0.089637221145039803,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1610,False,0.00070580979506112496,0.089538557427658816,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1611,False,0.00070436137314154352,0.089440002831452148,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1612,False,0.00070291309594195273,0.089341992276160909,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1613,False,0.00070147641192522942,0.089243581226071456,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1614,False,0.000700040478108219,0.089145522805154087,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1615,False,0.00069860983469652999,0.089047337595445697,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1616,False,0.00069717961736946656,0.088949726716521127,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1617,False,0.00069576044455171523,0.088851520579737553,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1618,False,0.00069433639173933643,0.088754160782400504,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1619,False,0.00069292304004737819,0.088656424628766217,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1620,False,0.00069151054271204414,0.088559063996456189,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1621,False,0.00069010335001572015,0.088461596259833186,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1622,False,0.00068869667780665524,0.088364502403806,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1623,False,0.00068729583043996092,0.088267520909823816,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1624,False,0.00068590106693614396,0.088170659729712497,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1625,False,0.00068451185254117238,0.088073705109991351,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1626,False,0.00068312254730428868,0.087977134382583699,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1627,False,0.00068173861633188048,0.087880683360594958,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1628,False,0.0006803604276815954,0.087784358604210411,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1629,False,0.00067898745993867562,0.08768794452930706,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1630,False,0.00067761421397828224,0.087591918649138734,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1631,False,0.00067624611356542489,0.087495795768177231,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1632,False,0.00067487836992722119,0.087400276750770445,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1633,False,0.00067352152385912042,0.087304402890197252,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1634,False,0.00067216487767933215,0.087208704507929724,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1635,False,0.00067080783544438537,0.087113608079903315,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1636,False,0.00066946179205508514,0.087018155609200676,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1637,False,0.00066811606579868818,0.086923097779106229,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1638,False,0.0006667751866986563,0.086828166455518385,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1639,False,0.00066543961862412587,0.086733146301128272,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1640,False,0.00066410379172099257,0.086638735849021487,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1641,False,0.0006627782406162132,0.086543972726815355,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1642,False,0.0006614524984057818,0.086449606934195344,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1643,False,0.0006601311995310333,0.086355148666029891,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1644,False,0.00065880968672054198,0.086261078272229952,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1645,False,0.00065749334927882558,0.086167130033629746,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1646,False,0.00065618255183448864,0.086073309894459271,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1647,False,0.00065487676949886316,0.085979621635488002,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1648,False,0.00065357569305859293,0.085885846521591702,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1649,False,0.00065227386755514131,0.085792463074142233,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1650,False,0.00065097673554362953,0.085699202761020388,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1651,False,0.00064968481129722166,0.085606071064148637,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1652,False,0.00064839759396713946,0.085512850753218572,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1653,False,0.0006471097121437875,0.085420020305548405,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1654,False,0.00064582653014125648,0.085327312162974067,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1655,False,0.00064454853967760197,0.085234731422474397,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1656,False,0.0006432753264565183,0.08514206073675723,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1657,False,0.00064200136267446111,0.085050000120304503,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1658,False,0.00064073726476834771,0.084957582569870738,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1659,False,0.00063947260310248818,0.084865561035883275,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1660,False,0.0006382120737110391,0.084773664041165375,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1661,False,0.00063695617861702389,0.084681674530372675,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1662,False,0.00063569949292941678,0.084590294106874353,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1663,False,0.00063445256231410205,0.08449855474253809,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1664,False,0.00063320501723142274,0.084407210465769822,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1665,False,0.00063196151780259854,0.084315989447475204,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1666,False,0.00063072259121169864,0.084224674364577368,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1667,False,0.00062948280883721823,0.084133746665941089,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1668,False,0.00062824756706276281,0.084043158747590496,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1669,False,0.00062702245110518877,0.083951994038102384,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1670,False,0.00062579113942922045,0.083861706236518785,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1671,False,0.00062456911835861658,0.083771272034539379,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1672,False,0.00062335202843300148,0.083680748255517301,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1673,False,0.00062213348163954896,0.083590835900906768,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1674,False,0.00062092424204005013,0.083500562318022276,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1675,False,0.00061971401288339579,0.083410683386546225,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1676,False,0.00061850742855537101,0.083320703864956158,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1677,False,0.00061730004700423827,0.083231329773923335,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1678,False,0.00061610231544823599,0.08314159010893718,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1679,False,0.00061490389891015788,0.083052242351129735,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1680,False,0.0006137093776900814,0.082963013800849694,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1681,False,0.00061251930091035388,0.082873908676333485,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1682,False,0.00061133334715272414,0.082784707185339812,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1683,False,0.00061014618467295412,0.082696113380109182,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1684,False,0.00060896832792083923,0.0826071536171753,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1685,False,0.00060778951742089505,0.082518585903812891,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1686,False,0.0006066143800547727,0.082430136506047802,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1687,False,0.00060544346880698075,0.08234158705442951,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1688,False,0.00060427144708548916,0.082253643772389751,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1689,False,0.0006031088233325562,0.082165331878627512,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1690,False,0.00060194526484688867,0.082077410710667209,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1691,False,0.00060078536369463783,0.081989606566082784,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1692,False,0.000599629744155168,0.081901923131397325,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1693,False,0.00059847805114904696,0.081814362969339527,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1694,False,0.00059733006579234778,0.081726704380969295,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1695,False,0.0005961805271873493,0.081639430392954182,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1696,False,0.0005950348559785318,0.08155226888868583,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1697,False,0.00059389363266204424,0.081465225776867101,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1698,False,0.00059275647180672612,0.081378303508586214,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1699,False,0.00059162310830964174,0.081291280827883838,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1700,False,0.00059048818282201037,0.081204864488540807,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1701,False,0.00058936231103310136,0.081118076285349616,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1702,False,0.0005882352246935422,0.081031677449345807,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1703,False,0.0005871115924643319,0.080945169790936689,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1704,False,0.00058598690531246847,0.080859264059654379,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1705,False,0.00058487156695501391,0.080772982669884641,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1706,False,0.0005837552913552426,0.080687088569220577,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1707,False,0.00058264262216246279,0.080601307168649328,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1708,False,0.0005815341008533377,0.080515642358250261,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1709,False,0.00058042945354396306,0.080430096784368743,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1710,False,0.00057932832480527485,0.080344671525949707,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1711,False,0.00057823059691397615,0.080259143765488261,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1712,False,0.00057713104162928697,0.080173997998713276,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1713,False,0.00057603515497730749,0.08008896125005549,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1714,False,0.00057494346623444945,0.080003815036263859,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1715,False,0.0005738504874745683,0.079919270645689267,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1716,False,0.00057276669540812827,0.079834347400321803,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1717,False,0.00057168180841250815,0.079749810165196777,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1718,False,0.0005706003725145383,0.079665383060557815,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1719,False,0.00056952295190442501,0.079580846487033341,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1720,False,0.00056844417206573317,0.079496911756791633,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1721,False,0.00056737442887669462,0.079412597108103,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1722,False,0.00056630351645906767,0.079328667469326319,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1723,False,0.00056523594256660536,0.079244847264817508,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1724,False,0.000564172321188352,0.079160915873842441,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1725,False,0.00056310726260121115,0.079077586166761193,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1726,False,0.00056205119474176269,0.078993874476964265,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1727,False,0.00056099386935933916,0.078910547360806049,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1728,False,0.00055993986326420065,0.078827328050579126,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1729,False,0.00055888973791260127,0.078743996766377222,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1730,False,0.00055783809346887344,0.078661041756788563,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1731,False,0.00055679035929316622,0.078578189776180807,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1732,False,0.00055574690143456813,0.078495446646059008,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1733,False,0.00055470727707747662,0.078412815856211182,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1734,False,0.00055367122746894802,0.07833007434743422,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1735,False,0.0005526334294183678,0.078247710266850845,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1736,False,0.00055159932819570873,0.078165673196053831,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1737,False,0.00055057433376908471,0.078083033054781481,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1738,False,0.00054954245370921655,0.078001266615501663,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1739,False,0.00054851899549959596,0.077919107646096109,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1740,False,0.00054749456559917929,0.07783732797167886,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1741,False,0.00054647368714236992,0.077755426169119346,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1742,False,0.00054545171982812004,0.077674120177960049,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1743,False,0.00054443898304868939,0.077592424477131772,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1744,False,0.00054342513748717892,0.077511109322301763,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1745,False,0.00054241467149954928,0.07742989739767836,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1746,False,0.00054140810105527814,0.077348568016645913,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1747,False,0.00054040001623914622,0.077267612086188819,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1748,False,0.00053939577081844447,0.077186754628996823,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1749,False,0.00053839570268273405,0.077106002376069682,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1750,False,0.00053739942393984507,0.077025132792357454,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1751,False,0.00053640154667770543,0.076944862126254066,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1752,False,0.00053541238659959042,0.076863975391688655,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1753,False,0.00053441679579149196,0.076783958233761496,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1754,False,0.00053342984120872104,0.07670354097371046,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1755,False,0.00053244215989988624,0.076623499334914413,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1756,False,0.00053145806242747514,0.076543556252545386,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1757,False,0.00053047797617916095,0.076463717338469905,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1758,False,0.00052950147529384599,0.076383759755628944,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1759,False,0.00052852331055202413,0.076303949001214733,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1760,False,0.0005275437245193499,0.076224724406017685,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1761,False,0.00052657372897887446,0.076145099879738609,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1762,False,0.00052560290837017434,0.076065850781901645,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1763,False,0.00052463565255009335,0.075986699186216811,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1764,False,0.0005236723325023337,0.075907424606668883,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1765,False,0.00052270758504112391,0.07582874596550937,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1766,False,0.00052175162444594611,0.075749445075246058,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1767,False,0.00052078923997912947,0.075671012542102289,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1768,False,0.00051983549734006059,0.075592175005056106,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1769,False,0.00051888097306734414,0.07551371063135548,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1770,False,0.0005179299662222322,0.075435115290929389,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1771,False,0.00051697792784587777,0.075356885473240709,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1772,False,0.00051602995916889664,0.07527874672030066,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1773,False,0.00051508630915316986,0.075200706196028477,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1774,False,0.0005141465053721952,0.075122541128394005,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1775,False,0.00051320511332909294,0.075044518699939999,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1776,False,0.00051226242306525967,0.074967080311239442,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1777,False,0.00051132931033473538,0.074889235782109154,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1778,False,0.00051039532703709258,0.074811764242156187,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1779,False,0.00050946488149986014,0.07473415989551313,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1780,False,0.00050853333181663778,0.074656919981634928,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1781,False,0.00050760581040173894,0.074579768971148042,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1782,False,0.00050668256033834782,0.074502487468691925,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1783,False,0.00050575808437544904,0.074425571475330798,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1784,False,0.00050483752716456412,0.074348744803103273,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1785,False,0.00050392113168617558,0.074271787179100102,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1786,False,0.00050300343891665229,0.074195195072661591,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1787,False,0.00050208959576023579,0.07411846441311809,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1788,False,0.00050117493902003464,0.074042095194954527,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1789,False,0.0005002644368052487,0.073965812043923052,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1790,False,0.00049935834094199608,0.073889395462970242,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1791,False,0.00049845110215445711,0.073813343002939291,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1792,False,0.00049754778522051587,0.073737377581437613,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1793,False,0.00049664865687069394,0.073661279065447616,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1794,False,0.00049574825531602598,0.073585317267600203,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1795,False,0.0004948466950495038,0.073509935847766883,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1796,False,0.00049395476778446145,0.073434141446512058,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1797,False,0.00049306199728326491,0.073358488996916549,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1798,False,0.00049216778981974515,0.073283192378937656,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1799,False,0.00049127796881716726,0.073207977476727137,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1800,False,0.00049039265697552615,0.073132625486607594,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1801,False,0.00048950630780653006,0.073057635076452243,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1802,False,0.000488623911941283,0.07298250159823283,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1803,False,0.00048774077697084304,0.072907726507310144,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1804,False,0.0004868618929690784,0.072832806095732394,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
1805,False,0.00048598241002745029,0.072758242782924754,False,ExplicitCommittedState,NotTriggered,False,False,False,0,0,0,0,True,False,0,0,0,0
